Date and Time,End Time,Duration (min),Activity,Quantity,Extra data,Text,Notes,Caregiver
8/25/2020 1:24,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/25/2020 1:21,8/25/2020 1:47,23,Nursing,,,"Baby B nursed (16m right, 7m left)",,Mom
8/24/2020 21:09,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/24/2020 20:32,8/24/2020 21:06,32,Nursing,,,"Baby B nursed (17m left, 15m right)",,Mom
8/24/2020 20:30,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/24/2020 18:06,8/24/2020 18:43,31,Nursing,,,"Baby B nursed (18m right, 13m left)",,Mom
8/24/2020 18:05,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/24/2020 16:09,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/24/2020 15:26,8/24/2020 15:54,26,Nursing,,,"Baby B nursed (15m left, 11m right)",,Mom
8/24/2020 15:26,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/24/2020 13:32,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/24/2020 12:22,8/24/2020 13:02,37,Nursing,,,"Baby B nursed (21m right, 16m left)",,Mom
8/24/2020 10:13,8/24/2020 10:26,13,Pumping,3.25,oz,"3.25 oz Expressed (1.25L, 2R) (13m)",12 min on each side,Mom
8/24/2020 9:55,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/24/2020 9:34,8/24/2020 10:10,33,Nursing,,,"Baby B nursed (20m left, 13m right)",,Mom
8/24/2020 5:31,8/24/2020 5:41,10,Pumping,2.5,oz,2.5 oz Expressed (L) (10m),,Mom
8/24/2020 4:56,8/24/2020 5:21,22,Nursing,,,"Baby B nursed (18m right, 4m left)",,Mom
8/24/2020 4:56,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/24/2020 2:05,,,Diaper,,Poopy,Baby B had a poopy diaper (medium),,Dad
8/24/2020 1:38,8/24/2020 2:07,23,Nursing,,,"Baby B nursed (12m left, 11m right)",,Mom
8/24/2020 1:38,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/23/2020 20:42,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/23/2020 20:38,8/23/2020 21:09,28,Nursing,,,"Baby B nursed (22m right, 6m left)",,Mom
8/23/2020 19:00,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/23/2020 18:25,8/23/2020 18:53,22,Nursing,,,"Baby B nursed (11m left, 11m right)",,Mom
8/23/2020 18:24,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/23/2020 15:14,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/23/2020 14:43,8/23/2020 15:16,30,Nursing,,,"Baby B nursed (18m right, 12m left)",,Mom
8/23/2020 14:40,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/23/2020 12:47,8/23/2020 13:16,24,Nursing,,,"Baby B nursed (17m left, 7m right)",,Mom
8/23/2020 12:45,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/23/2020 11:00,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/23/2020 10:38,8/23/2020 11:17,36,Nursing,,,"Baby B nursed (19m right, 17m left)",,Mom
8/23/2020 9:45,8/23/2020 10:02,17,Pumping,4,oz,"4 oz Expressed (2L, 2R) (17m)",Right 8 min. Left 9 min,Mom
8/23/2020 9:28,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/23/2020 9:06,8/23/2020 9:42,26,Nursing,,,"Baby B nursed (13m left, 13m right)",,Mom
8/23/2020 9:05,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/23/2020 5:36,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/23/2020 5:34,8/23/2020 5:59,22,Nursing,,,"Baby B nursed (14m right, 8m left)",,Mom
8/23/2020 2:00,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/23/2020 1:59,8/23/2020 2:33,29,Nursing,,,"Baby B nursed (17m left, 12m right)",,Mom
8/22/2020 21:05,,,Diaper,,Poopy,Baby B had a poopy diaper (medium),,Dad
8/22/2020 20:40,8/22/2020 21:02,22,Nursing,,,"Baby B nursed (17m right, 5m left)",,Mom
8/22/2020 20:37,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/22/2020 19:56,8/22/2020 20:02,6,Nursing,,,Baby B nursed (6m left),,Mom
8/22/2020 19:35,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/22/2020 18:47,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/22/2020 18:09,8/22/2020 18:38,26,Nursing,,,"Baby B nursed (16m right, 10m left)",,Mom
8/22/2020 18:09,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/22/2020 15:56,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/22/2020 15:56,8/22/2020 16:39,34,Nursing,,,"Baby B nursed (15m left, 19m right)",,Mom
8/22/2020 15:55,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/22/2020 12:45,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/22/2020 12:15,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/22/2020 11:53,8/22/2020 12:34,33,Nursing,,,"Baby B nursed (19m right, 14m left)",,Mom
8/22/2020 11:50,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/22/2020 8:55,8/22/2020 9:12,17,Pumping,3,oz,"3 oz Expressed (0.5L, 2.5R) (17m)","7 left, 10 right",Mom
8/22/2020 8:30,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Dad
8/22/2020 8:26,8/22/2020 8:53,24,Nursing,,,"Baby B nursed (10m left, 14m right)",,Mom
8/22/2020 5:23,,,Diaper,,Poopy,Baby B had a poopy diaper (medium),,Dad
8/22/2020 5:23,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/22/2020 5:21,8/22/2020 5:55,31,Nursing,,,"Baby B nursed (19m right, 12m left)",,Mom
8/22/2020 2:50,8/22/2020 3:17,24,Nursing,,,"Baby B nursed (12m left, 13m right)",,Mom
8/22/2020 2:31,8/22/2020 2:34,3,Nursing,,,Baby B nursed (3m left),,Mom
8/22/2020 2:30,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/21/2020 23:43,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/21/2020 23:38,8/22/2020 0:09,19,Nursing,,,"Baby B nursed (16m right, 3m left)",,Mom
8/21/2020 19:45,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/21/2020 19:45,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/21/2020 19:32,8/21/2020 19:59,27,Nursing,,,"Baby B nursed (13m left, 14m right)",,Mom
8/21/2020 16:10,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/21/2020 15:33,8/21/2020 16:00,27,Nursing,,,"Baby B nursed (15m right, 12m left)",,Mom
8/21/2020 14:04,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/21/2020 12:34,8/21/2020 13:08,30,Nursing,,,"Baby B nursed (14m left, 16m right)",,Mom
8/21/2020 9:44,8/21/2020 9:54,9,Pumping,2,oz,2 oz Expressed (L) (9m),,Mom
8/21/2020 9:35,8/21/2020 9:43,8,Pumping,0.5,oz,0.5 oz Expressed (R) (8m),,Mom
8/21/2020 9:00,8/21/2020 9:31,29,Nursing,,,"Baby B nursed (17m right, 12m left)",,Mom
8/21/2020 8:59,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/21/2020 6:19,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/21/2020 5:52,8/21/2020 6:27,27,Nursing,,,"Baby B nursed (16m left, 11m right)",,Mom
8/21/2020 2:22,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/21/2020 2:07,8/21/2020 2:32,18,Nursing,,,"Baby B nursed (12m right, 6m left)",,Mom
8/21/2020 2:05,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/20/2020 23:16,8/20/2020 23:40,17,Nursing,,,"Baby B nursed (14m right, 3m left)",,Mom
8/20/2020 22:45,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/20/2020 21:42,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/20/2020 21:41,8/20/2020 22:13,30,Nursing,,,"Baby B nursed (13m left, 16m right)",,Mom
8/20/2020 20:21,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/20/2020 19:51,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/20/2020 19:45,8/20/2020 20:19,29,Nursing,,,"Baby B nursed (19m right, 10m left)",,Mom
8/20/2020 17:20,8/20/2020 17:28,8,Nursing,,,Baby B nursed (8m left),,Mom
8/20/2020 16:58,,,Diaper,,Poopy,"Baby B had a poopy diaper (leak, large)",,Mom
8/20/2020 16:34,8/20/2020 17:10,27,Nursing,,,"Baby B nursed (15m right, 11m left)",,Mom
8/20/2020 16:33,,,Diaper,,Wet,Baby B had a wet diaper (large),,Mom
8/20/2020 15:12,,,Diaper,,Wet,Baby B had a wet diaper (large),,Dad
8/20/2020 14:42,8/20/2020 15:10,24,Nursing,,,"Baby B nursed (14m left, 10m right)",,Mom
8/20/2020 12:44,8/20/2020 12:55,10,Pumping,1.25,oz,1.25 oz Expressed (L) (10m),,Mom
8/20/2020 12:20,8/20/2020 12:39,16,Nursing,,,"Baby B nursed (12m right, 4m left)",,Mom
8/20/2020 12:19,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Mom
8/20/2020 10:21,8/20/2020 10:43,20,Nursing,,,"Baby B nursed (11m left, 9m right)",,Mom
8/20/2020 10:15,,,Diaper,,Poopy,Baby B had a poopy diaper (large),,Mom
8/20/2020 6:47,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Dad
8/20/2020 6:28,8/20/2020 7:02,29,Nursing,,,"Baby B nursed (15m right, 14m left)",,Mom
8/20/2020 3:03,8/20/2020 3:32,22,Nursing,,,"Baby B nursed (15m left, 8m right)",,Mom
8/20/2020 3:03,,,Diaper,,Wet,Baby B had a wet diaper (large),,Dad
8/19/2020 22:43,,,Diaper,,Wet,Baby B had a wet diaper (large),,Dad
8/19/2020 22:39,8/19/2020 23:00,19,Nursing,,,"Baby B nursed (9m right, 10m left)",,Mom
8/19/2020 21:04,8/19/2020 21:34,27,Nursing,,,"Baby B nursed (18m left, 9m right)",,Mom
8/19/2020 21:04,,,Diaper,,Poopy,Baby B had a poopy diaper (large),,Dad
8/19/2020 19:01,,,Diaper,,Poopy+Wet,"Baby B had a poopy and wet diaper (leak, large)",,Mom
8/19/2020 19:00,8/19/2020 19:23,22,Nursing,,,"Baby B nursed (16m right, 6m left)",,Mom
8/19/2020 16:49,8/19/2020 17:15,20,Nursing,,,"Baby B nursed (14m left, 6m right)",,Mom
8/19/2020 16:48,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/19/2020 15:15,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/19/2020 14:39,8/19/2020 15:20,30,Nursing,,,"Baby B nursed (21m right, 8m left)",,Mom
8/19/2020 14:38,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/19/2020 11:40,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/19/2020 11:12,8/19/2020 11:40,26,Nursing,,,"Baby B nursed (14m left, 13m right)",,Mom
8/19/2020 8:50,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/19/2020 8:03,8/19/2020 8:40,33,Nursing,,,"Baby B nursed (20m right, 13m left)",,Mom
8/19/2020 8:01,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/19/2020 4:29,8/19/2020 4:55,23,Nursing,,,"Baby B nursed (13m left, 11m right)",,Mom
8/19/2020 4:27,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/19/2020 0:48,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/19/2020 0:47,8/19/2020 1:12,23,Nursing,,,"Baby B nursed (15m right, 8m left)",,Mom
8/18/2020 21:30,,,Diaper,,Poopy,Baby B had a poopy diaper (medium),,Dad
8/18/2020 21:07,8/18/2020 21:38,25,Nursing,,,"Baby B nursed (17m left, 8m right)",,Mom
8/18/2020 21:07,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/18/2020 18:38,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/18/2020 18:05,8/18/2020 18:33,24,Nursing,,,"Baby B nursed (14m right, 10m left)",,Mom
8/18/2020 18:05,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/18/2020 15:27,8/18/2020 15:38,10,Pumping,2.5,oz,2.5 oz Expressed (R) (10m),,Mom
8/18/2020 14:56,8/18/2020 15:23,22,Nursing,,,"Baby B nursed (20m left, 2m right)",,Mom
8/18/2020 14:50,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/18/2020 13:07,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/18/2020 11:47,8/18/2020 12:11,19,Nursing,,,"Baby B nursed (12m right, 8m left)",,Mom
8/18/2020 11:45,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/18/2020 8:35,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/18/2020 8:18,8/18/2020 8:49,20,Nursing,,,"Baby B nursed (14m left, 6m right)",,Mom
8/18/2020 8:15,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/18/2020 5:18,8/18/2020 5:41,21,Nursing,,,"Baby B nursed (15m right, 7m left)",,Mom
8/18/2020 5:18,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/18/2020 1:46,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/18/2020 1:24,8/18/2020 1:52,19,Nursing,,,"Baby B nursed (6m left, 13m right)",,Mom
8/18/2020 1:22,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/17/2020 21:18,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/17/2020 20:54,8/17/2020 21:20,22,Nursing,,,"Baby B nursed (13m right, 9m left)",,Mom
8/17/2020 20:42,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/17/2020 19:20,,,Diaper,,Poopy,Baby B had a poopy diaper (medium),,Mom
8/17/2020 19:07,8/17/2020 19:27,17,Nursing,,,"Baby B nursed (11m left, 6m right)",,Mom
8/17/2020 19:06,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/17/2020 17:03,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/17/2020 16:34,8/17/2020 16:52,13,Nursing,,,"Baby B nursed (8m right, 5m left)",,Mom
8/17/2020 16:33,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/17/2020 13:20,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/17/2020 12:50,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/17/2020 12:43,8/17/2020 13:08,25,Nursing,,,"Baby B nursed (18m left, 7m right)",,Mom
8/17/2020 9:20,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/17/2020 9:03,8/17/2020 9:26,18,Nursing,,,"Baby B nursed (14m right, 4m left)",,Mom
8/17/2020 6:03,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/17/2020 5:50,8/17/2020 6:16,17,Nursing,,,"Baby B nursed (5m left, 12m right)",,Mom
8/17/2020 3:25,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/17/2020 2:45,8/17/2020 3:08,20,Nursing,,,"Baby B nursed (15m right, 5m left)",,Mom
8/16/2020 22:26,8/16/2020 22:40,11,Nursing,,,"Baby B nursed (5m left, 6m right)",,Mom
8/16/2020 22:25,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/16/2020 20:16,8/16/2020 20:58,28,Nursing,,,"Baby B nursed (18m right, 10m left)",,Mom
8/16/2020 19:04,8/16/2020 19:10,6,Nursing,,,Baby B nursed (6m left),,Mom
8/16/2020 19:01,,,Diaper,,Poopy,Baby B had a poopy diaper (medium),,Mom
8/16/2020 18:23,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/16/2020 18:11,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/16/2020 18:05,8/16/2020 18:26,15,Nursing,,,"Baby B nursed (12m right, 3m left)",,Mom
8/16/2020 14:47,8/16/2020 15:12,21,Nursing,,,"Baby B nursed (13m left, 8m right)",,Mom
8/16/2020 14:47,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/16/2020 11:00,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/16/2020 10:57,8/16/2020 11:11,14,Nursing,,,"Baby B nursed (4m right, 10m left)",,Mom
8/16/2020 9:10,,,Diaper,,Poopy,Baby B had a poopy diaper (large),,Mom
8/16/2020 8:38,8/16/2020 9:07,21,Nursing,,,"Baby B nursed (13m right, 8m left)",,Mom
8/16/2020 8:38,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/16/2020 5:16,8/16/2020 5:44,24,Nursing,,,"Baby B nursed (11m left, 13m right)",,Mom
8/16/2020 5:10,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/16/2020 2:29,,,Diaper,,Poopy,Baby B had a poopy diaper (medium),,Mom
8/16/2020 2:00,8/16/2020 2:26,16,Nursing,,,"Baby B nursed (15m right, 1m left)",,Mom
8/16/2020 2:00,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/15/2020 22:17,8/15/2020 22:22,4,Nursing,,,Baby B nursed (4m left),,Dad
8/15/2020 22:15,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/15/2020 21:07,8/15/2020 21:11,4,Nursing,,,Baby B nursed (4m right),,Dad
8/15/2020 21:07,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/15/2020 20:02,8/15/2020 20:23,15,Nursing,,,"Baby B nursed (13m right, 3m left)",,Mom
8/15/2020 20:01,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/15/2020 18:27,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/15/2020 18:21,8/15/2020 18:57,30,Nursing,,,"Baby B nursed (18m left, 12m right)",,Mom
8/15/2020 16:49,8/15/2020 17:11,18,Nursing,,,"Baby B nursed (12m right, 6m left)",,Mom
8/15/2020 16:45,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (small),,Mom
8/15/2020 15:33,8/15/2020 16:05,30,Nursing,,,"Baby B nursed (19m left, 11m right)",,Mom
8/15/2020 15:33,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/15/2020 12:49,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/15/2020 12:43,8/15/2020 13:09,22,Nursing,,,"Baby B nursed (11m right, 11m left)",,Mom
8/15/2020 11:19,8/15/2020 12:01,32,Nursing,,,"Baby B nursed (18m left, 13m right)",,Mom
8/15/2020 11:15,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/15/2020 8:55,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/15/2020 8:45,8/15/2020 9:18,29,Nursing,,,"Baby B nursed (14m right, 15m left)",,Mom
8/15/2020 6:30,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/15/2020 6:06,8/15/2020 6:42,25,Nursing,,,"Baby B nursed (13m left, 12m right)",,Mom
8/15/2020 6:05,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/15/2020 3:12,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/15/2020 3:10,8/15/2020 3:38,26,Nursing,,,"Baby B nursed (16m right, 10m left)",,Mom
8/14/2020 21:48,8/14/2020 22:13,25,Nursing,,,"Baby B nursed (9m left, 16m right)",,Mom
8/14/2020 21:48,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/14/2020 20:30,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/14/2020 19:44,8/14/2020 20:22,31,Nursing,,,"Baby B nursed (18m right, 13m left)",,Mom
8/14/2020 17:06,,,Diaper,,Poopy,Baby B had a poopy diaper (medium),,Dad
8/14/2020 16:06,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/14/2020 16:04,8/14/2020 16:23,19,Nursing,,,"Baby B nursed (13m left, 6m right)",,Mom
8/14/2020 13:05,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/14/2020 12:52,8/14/2020 13:24,25,Nursing,,,"Baby B nursed (17m right, 7m left)",,Mom
8/14/2020 10:30,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/14/2020 9:59,8/14/2020 10:34,22,Nursing,,,"Baby B nursed (13m left, 9m right)",,Mom
8/14/2020 6:03,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Dad
8/14/2020 5:26,8/14/2020 5:56,20,Nursing,,,"Baby B nursed (15m right, 5m left)",,Mom
8/14/2020 2:29,8/14/2020 2:49,17,Nursing,,,"Baby B nursed (6m left, 11m right)",,Mom
8/14/2020 2:27,,,Diaper,,Wet,Baby B had a wet diaper (small),,Mom
8/13/2020 23:10,8/13/2020 23:15,5,Nursing,,,Baby B nursed (5m left),,Mom
8/13/2020 22:52,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Dad
8/13/2020 22:25,,,Diaper,,Wet,Baby B had a wet diaper (small),,Dad
8/13/2020 22:24,8/13/2020 22:55,21,Nursing,,,"Baby B nursed (13m right, 8m left)",,Mom
8/13/2020 19:43,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Dad
8/13/2020 19:23,8/13/2020 19:48,15,Nursing,,,"Baby B nursed (10m left, 6m right)",,Mom
8/13/2020 17:36,,,Diaper,,Wet,Baby B had a wet diaper (small),,Dad
8/13/2020 17:27,8/13/2020 17:53,26,Nursing,,,"Baby B nursed (13m right, 13m left)",,Mom
8/13/2020 14:16,,,Diaper,,Poopy,"Baby B had a poopy diaper (diaper cream, small)",,Dad
8/13/2020 13:57,8/13/2020 14:09,12,Nursing,,,Baby B nursed (12m left),,Mom
8/13/2020 12:33,8/13/2020 12:48,12,Nursing,,,"Baby B nursed (11m right, 1m left)",,Mom
8/13/2020 12:33,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/13/2020 11:08,,,Diaper,,Poopy,Baby B had a poopy diaper (medium),,Mom
8/13/2020 11:08,,,Head Size,12.99,inch,Baby B's head size: 33 cm,,Mom
8/13/2020 11:08,,,Height,20.2,inch,Baby B's height: 20.2 in,,Mom
8/13/2020 11:07,,,Weight,7.12,lbs,Baby B's weight: 7 lbs 2 oz,,Mom
8/13/2020 10:30,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/13/2020 9:39,8/13/2020 9:49,10,Nursing,,,Baby B nursed (10m left),,Mom
8/13/2020 9:00,8/13/2020 9:33,19,Nursing,,,"Baby B nursed (9m left, 10m right)",,Mom
8/13/2020 8:40,,,Diaper,,Poopy,Baby B had a poopy diaper (medium),,Dad
8/13/2020 6:18,8/13/2020 6:34,16,Nursing,,,Baby B nursed (16m right),,Mom
8/13/2020 6:18,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
8/13/2020 4:42,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/13/2020 4:23,8/13/2020 4:32,9,Nursing,,,Baby B nursed (9m left),,Mom
8/13/2020 2:14,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/13/2020 1:45,8/13/2020 4:22,20,Nursing,,,Baby B nursed (20m right),,Mom
8/12/2020 22:01,8/12/2020 22:09,8,Nursing,,,Baby B nursed (8m right),,Mom
8/12/2020 21:43,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/12/2020 21:40,8/12/2020 21:54,12,Nursing,,,"Baby B nursed (9m left, 2m right)",,Mom
8/12/2020 19:52,8/12/2020 20:22,28,Nursing,,,"Baby B nursed (15m right, 13m left)",,Mom
8/12/2020 19:50,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
8/12/2020 18:45,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/12/2020 18:30,8/12/2020 18:54,18,Nursing,,,"Baby B nursed (11m left, 7m right)",,Mom
8/12/2020 18:28,,,Diaper,,Wet,Baby B had a wet diaper (small),,Mom
8/12/2020 17:23,,,Diaper,,Poopy+Wet,"Baby B had a poopy and wet diaper (small, normal)",,Dad
8/12/2020 16:53,8/12/2020 17:16,21,Nursing,,,"Baby B nursed (15m right, 6m left)",,Mom
8/12/2020 15:28,8/12/2020 15:56,27,Nursing,,,"Baby B nursed (15m left, 11m right)",,Mom
8/12/2020 15:27,,,Diaper,,Poopy+Wet,"Baby B had a poopy and wet diaper (small, normal)",,Mom
8/12/2020 13:25,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/12/2020 12:52,8/12/2020 13:15,20,Nursing,,,"Baby B nursed (13m right, 8m left)",,Mom
8/12/2020 12:50,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/12/2020 10:51,8/12/2020 11:01,10,Nursing,,,Baby B nursed (10m left),,Mom
8/12/2020 10:50,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
8/12/2020 10:14,8/12/2020 10:29,15,Nursing,,,Baby B nursed (15m right),,Mom
8/12/2020 8:46,8/12/2020 9:10,19,Nursing,,,"Baby B nursed (11m left, 9m right)",,Mom
8/12/2020 8:33,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (small),,Dad
8/12/2020 5:13,8/12/2020 5:36,18,Nursing,,,"Baby B nursed (12m right, 6m left)",,Mom
8/12/2020 5:13,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/12/2020 1:42,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
8/12/2020 1:41,8/12/2020 2:00,17,Nursing,,,"Baby B nursed (9m left, 8m right)",,Mom
8/11/2020 21:16,8/11/2020 21:53,14,Nursing,,,"Baby B nursed (7m right, 7m left)",,Mom
